"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"1991-01-01","1991-12-31",1991,6291,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"1992-01-01","1992-12-31",1992,2683,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"1993-01-01","1993-12-31",1993,11125,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"1994-01-01","1994-12-31",1994,7494,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"1995-01-01","1995-12-31",1995,7847,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"1996-01-01","1996-12-31",1996,16517,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"1997-01-01","1997-12-31",1997,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"1997-01-01","1997-12-31",1997,5,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"1997-01-01","1997-12-31",1997,18,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"1997-01-01","1997-12-31",1997,273,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"1997-01-01","1997-12-31",1997,264,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"1997-01-01","1997-12-31",1997,23,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"1997-01-01","1997-12-31",1997,54,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"1997-01-01","1997-12-31",1997,262,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"1997-01-01","1997-12-31",1997,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"1997-01-01","1997-12-31",1997,29,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"1997-01-01","1997-12-31",1997,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"1997-01-01","1997-12-31",1997,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"1997-01-01","1997-12-31",1997,249,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"1997-01-01","1997-12-31",1997,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"1997-01-01","1997-12-31",1997,1177,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"1998-01-01","1998-12-31",1998,115,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"1998-01-01","1998-12-31",1998,14,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"1998-01-01","1998-12-31",1998,6,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"1998-01-01","1998-12-31",1998,193,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"1998-01-01","1998-12-31",1998,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"1998-01-01","1998-12-31",1998,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"1998-01-01","1998-12-31",1998,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"1998-01-01","1998-12-31",1998,33,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"1998-01-01","1998-12-31",1998,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"1998-01-01","1998-12-31",1998,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"1998-01-01","1998-12-31",1998,333,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"1998-01-01","1998-12-31",1998,2,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"1998-01-01","1998-12-31",1998,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"1998-01-01","1998-12-31",1998,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"1998-01-01","1998-12-31",1998,707,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"1999-01-01","1999-12-31",1999,39,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"1999-01-01","1999-12-31",1999,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"1999-01-01","1999-12-31",1999,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"1999-01-01","1999-12-31",1999,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"1999-01-01","1999-12-31",1999,419,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"1999-01-01","1999-12-31",1999,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"1999-01-01","1999-12-31",1999,59,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"1999-01-01","1999-12-31",1999,3,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"1999-01-01","1999-12-31",1999,168,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"1999-01-01","1999-12-31",1999,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"1999-01-01","1999-12-31",1999,92,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"1999-01-01","1999-12-31",1999,28,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"1999-01-01","1999-12-31",1999,1,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"1999-01-01","1999-12-31",1999,135,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"1999-01-01","1999-12-31",1999,944,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"2000-01-01","2000-12-31",2000,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"2000-01-01","2000-12-31",2000,5,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"2000-01-01","2000-12-31",2000,66,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"2000-01-01","2000-12-31",2000,180,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"2000-01-01","2000-12-31",2000,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"2000-01-01","2000-12-31",2000,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"2000-01-01","2000-12-31",2000,81,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"2000-01-01","2000-12-31",2000,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"2000-01-01","2000-12-31",2000,91,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"2000-01-01","2000-12-31",2000,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"2000-01-01","2000-12-31",2000,29,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"2000-01-01","2000-12-31",2000,2,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"2000-01-01","2000-12-31",2000,196,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"2000-01-01","2000-12-31",2000,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"2000-01-01","2000-12-31",2000,650,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"2001-01-01","2001-12-31",2001,816,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"2001-01-01","2001-12-31",2001,21,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","WEST BENGAL",NA,"INDIA, WEST BENGAL","IND",1511,"IN-WB",NA,"2001-01-01","2001-12-31",2001,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"2001-01-01","2001-12-31",2001,322,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"2001-01-01","2001-12-31",2001,1,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"2001-01-01","2001-12-31",2001,69,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"2001-01-01","2001-12-31",2001,260,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"2001-01-01","2001-12-31",2001,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"2001-01-01","2001-12-31",2001,49,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"2001-01-01","2001-12-31",2001,1452,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"2001-01-01","2001-12-31",2001,220,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"2001-01-01","2001-12-31",2001,1,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"2001-01-01","2001-12-31",2001,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"2001-01-01","2001-12-31",2001,54,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"2001-01-01","2001-12-31",2001,41,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"2001-01-01","2001-12-31",2001,3306,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"2002-01-01","2002-12-31",2002,3,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"2002-01-01","2002-12-31",2002,27,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"2002-01-01","2002-12-31",2002,325,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"2002-01-01","2002-12-31",2002,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","WEST BENGAL",NA,"INDIA, WEST BENGAL","IND",1511,"IN-WB",NA,"2002-01-01","2002-12-31",2002,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"2002-01-01","2002-12-31",2002,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"2002-01-01","2002-12-31",2002,40,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"2002-01-01","2002-12-31",2002,428,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"2002-01-01","2002-12-31",2002,392,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"2002-01-01","2002-12-31",2002,219,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"2002-01-01","2002-12-31",2002,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"2002-01-01","2002-12-31",2002,370,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"2002-01-01","2002-12-31",2002,45,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"2002-01-01","2002-12-31",2002,15,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"2002-01-01","2002-12-31",2002,61,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"2002-01-01","2002-12-31",2002,1926,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"2003-01-01","2003-12-31",2003,95,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"2003-01-01","2003-12-31",2003,772,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"2003-01-01","2003-12-31",2003,6,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"2003-01-01","2003-12-31",2003,738,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","WEST BENGAL",NA,"INDIA, WEST BENGAL","IND",1511,"IN-WB",NA,"2003-01-01","2003-12-31",2003,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"2003-01-01","2003-12-31",2003,249,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"2003-01-01","2003-12-31",2003,3546,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"2003-01-01","2003-12-31",2003,95,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"2003-01-01","2003-12-31",2003,1226,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"2003-01-01","2003-12-31",2003,848,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"2003-01-01","2003-12-31",2003,685,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"2003-01-01","2003-12-31",2003,1600,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"2003-01-01","2003-12-31",2003,12,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"2003-01-01","2003-12-31",2003,2882,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"2003-01-01","2003-12-31",2003,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"2003-01-01","2003-12-31",2003,12754,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"2004-01-01","2004-12-31",2004,230,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"2004-01-01","2004-12-31",2004,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"2004-01-01","2004-12-31",2004,291,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"2004-01-01","2004-12-31",2004,686,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"2004-01-01","2004-12-31",2004,856,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"2004-01-01","2004-12-31",2004,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"2004-01-01","2004-12-31",2004,52,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"2004-01-01","2004-12-31",2004,207,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"2004-01-01","2004-12-31",2004,1027,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"2004-01-01","2004-12-31",2004,8,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","WEST BENGAL",NA,"INDIA, WEST BENGAL","IND",1511,"IN-WB",NA,"2004-01-01","2004-12-31",2004,32,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","HARYANA",NA,"INDIA, HARYANA","IND",1492,"IN-HR",NA,"2004-01-01","2004-12-31",2004,25,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","DELHI",NA,"INDIA, DELHI","IND",1489,"IN-DL",NA,"2004-01-01","2004-12-31",2004,606,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GOA",NA,"INDIA, GOA","IND",1490,"IN-GA",NA,"2004-01-01","2004-12-31",2004,3,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","GUJARAT",NA,"INDIA, GUJARAT","IND",1491,"IN-GJ",NA,"2004-01-01","2004-12-31",2004,117,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA",NA,NA,"INDIA","IND",115,"IND",NA,"2004-01-01","2004-12-31",2004,4153,"Total","Admin0","Year","WHOSEARO-ALL-19852009-Y01-00"
"INDIA","ANDHRA PRADESH",NA,"INDIA, ANDHRA PRADESH","IND",1485,"IN-AP",NA,"2005-01-01","2005-12-31",2005,99,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KARNATAKA",NA,"INDIA, KARNATAKA","IND",1494,"IN-KA",NA,"2005-01-01","2005-12-31",2005,587,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","KERALA",NA,"INDIA, KERALA","IND",1495,"IN-KL",NA,"2005-01-01","2005-12-31",2005,1028,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","MAHARASHTRA",NA,"INDIA, MAHARASHTRA","IND",1498,"IN-MH",NA,"2005-01-01","2005-12-31",2005,349,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PONDICHERRY",NA,"INDIA, PONDICHERRY","IND",70080,"IN-PY",NA,"2005-01-01","2005-12-31",2005,0,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","PUNJAB",NA,"INDIA, PUNJAB","IND",1505,"IN-PB",NA,"2005-01-01","2005-12-31",2005,251,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","RAJASTHAN",NA,"INDIA, RAJASTHAN","IND",1506,"IN-RJ",NA,"2005-01-01","2005-12-31",2005,370,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","TAMIL NADU",NA,"INDIA, TAMIL NADU","IND",1508,"IN-TN",NA,"2005-01-01","2005-12-31",2005,1142,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","UTTAR PRADESH",NA,"INDIA, UTTAR PRADESH","IND",70081,"IN-UP",NA,"2005-01-01","2005-12-31",2005,121,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
"INDIA","CHANDIGARH",NA,"INDIA, CHANDIGARH","IND",70074,"IN-CH",NA,"2005-01-01","2005-12-31",2005,2,"Total","Admin1","Year","LITERATURE-IND-19972012-Y01-00"
